frame.encap_type,frame.len,frame.number,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.bssid,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.seq,wlan.tag,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,arp,arp.hw.type,arp.proto.type,ip.dst,ip.proto,ip.src,ip.ttl,tcp.ack,udp.dstport,udp.srcport,udp.length,Label
1,60,4967,1.2e-05,1.2e-05,1709395321,49.698488,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.78,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,66,82597,5e-06,5e-06,1709374656,14.119767,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,58323.0,0.585178,0.585181,DDoS
1,60,7936,0.0,0.0,1709388710,79.330915,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.138,0,0,0,0.0,0.0,0.0,0.0,MITM
1,88,146868,0.004359,0.004359,1709372106,2604.579941,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,10.210449,0.0,0.0,BruteForce
1,78,165839,0.012662,0.012662,1709372439,2937.151254,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,6.286229,0.0,0.0,BruteForce
1,66,124999,5e-06,5e-06,1709374662,19.857102,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,61042.0,0.754042,2.390331,DDoS
1,60,34989,8e-06,8e-06,1709388985,354.158473,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.81,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,20277,0.000843,0.000843,1709395479,207.354105,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.125,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,66,176377,2.3e-05,2.3e-05,1709374669,27.087095,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51500.0,0.968556,0.968558,DDoS
1,0,16522,2275.014239,2275.014239,1682363285,2289.813726,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
23,56,16917,5.824e-06,5.824e-06,1505346653,66.17991742,0,1,2417,24.0,-53,-53,36.0,784739000000.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,784739000000.0,2417.0,-53,784739000000.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
23,50,628069,8.683e-06,8.683e-06,1511916487,440.7058785,0,1,2417,24.0,-74,-74,36.0,1267718050.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,1267718050.0,2417.0,-74,1267718022.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
1,66,29376,0.000278,0.000278,1709370023,521.12766,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.000298,0.0,0.0,BruteForce
1,81,133884,0.016205,0.016205,1709371879,2377.249771,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,6.764534,0.0,0.0,BruteForce
1,0,9736,2280.59144,2280.59144,1682363284,2289.334113,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
23,38,13318,0.001612223,0.001612223,1505346220,63.88118067,0,0,0,1.0,0,12,0.0,0.0,0,0,0,314,0,0,12,0,0,44:80:eb:00:0b:41,44:80:eb:00:0b:41,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,De-authentication
1,66,61666,0.000275,0.000275,1709370596,1094.800247,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.297119,0.0,0.0,BruteForce
1,66,146471,0.042973,0.042973,1709372098,2596.435468,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,10.700942,0.0,0.0,BruteForce
1,60,30660,0.0,0.0,1709388939,308.557009,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.147,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,16312,0.000167,0.000167,1709388796,164.616165,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.120,0,0,0,0.0,0.0,0.0,0.0,MITM
20,26,7139,0.002153,0.002153,1619513631,12.634827,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,60:60:1f:58:79:38,60:60:1f:58:79:38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
1,66,103807,2.1e-05,2.1e-05,1709374658,16.695217,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,60031.0,0.579873,1.138842,DDoS
23,176,622342,0.001349844,0.001349844,1511916477,430.6825858,0,0,2417,135.0,111,-26,50.0,1257694934.0,1,0,0x0000,0,1,0,2,0,8,44,3302,2.0,135.0,1257694934.0,2417.0,-26,1257694890.0,7.0,0,0,0,0,0,0,0,88.0,0.0,0.0,0.0,ICMP Flooding
1,81,22,0.030263479,0.030263479,1505186573,0.213062957,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.1.1,17,192.168.1.3,0.0,0.0,5556.0,44908.0,Normal
23,153,652118,0.002814846,0.002814846,1511916511,465.1271135,0,0,2417,72.2222,-40,-40,39.0,1292138226.0,1,0,0x0000,0,1,0,2,0,8,50,2793,2.0,72.2222,1292138226.0,2417.0,-40,1292138176.0,7.0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,ICMP Flooding
1,0,13880,2277.224891,2277.224891,1682363285,2289.626864,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
23,56,138719,6.815e-06,6.815e-06,1511915614,56.89312835,0,1,2417,24.0,-54,-54,36.0,395232429.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,395232429.0,2417.0,-54,395232401.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,118919,0.006999,0.006999,1709389833,1202.026757,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.194,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,84294,0.009793,0.009793,1709389484,853.465442,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.150,0,0,0,0.0,0.0,0.0,0.0,MITM
1,74,79253,0.000624,0.000624,1709370901,1399.677777,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.0,35610.0,0.0,BruteForce
23,56,133220,1.0592e-05,1.0592e-05,1511915613,55.71678584,0,1,2417,24.0,-54,-54,36.0,394056393.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,394056393.0,2417.0,-54,394056365.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,32158,1.1e-05,1.1e-05,1709388955,324.013102,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.109,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,128507,0.011503,0.011503,1709389925,1294.200237,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.244,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,39064,0.000422,0.000422,1709370193,690.902008,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,3.65381,0.0,0.0,BruteForce
1,66,73848,0.000121,0.000121,1709370811,1309.188458,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.361754,0.0,0.0,BruteForce
23,56,126551,0.000666191,0.000666191,1511915612,54.49276134,0,1,2417,24.0,-54,-54,36.0,392833414.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,392833414.0,2417.0,-54,392833386.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,233,73609,7.087e-06,7.087e-06,1511915589,31.13999781,0,0,2417,65.0,-56,-56,50.0,369481560.0,1,0,0x0000,0,1,0,2,0,8,60,2786,2.0,65.0,369481560.0,2417.0,-56,369481500.0,7.0,0,0,0,0,0,0,0,145.0,0.0,0.0,0.0,UDP Flooding
1,66,26419,1.6e-05,1.6e-05,1709374648,6.534659,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51934.0,0.53242,1.107969,DDoS
1,66,47334,0.000225,0.000225,1709370348,846.142096,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.351902,0.0,0.0,BruteForce
1,60,62466,0.010097,0.010097,1709389263,632.009399,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.197,0,0,0,0.0,0.0,0.0,0.0,MITM
1,88,157796,0.029965,0.029965,1709372304,2802.175773,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.681258,0.0,0.0,BruteForce
1,60,14856,0.010482,0.010482,1709388780,149.336049,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.245,0,0,0,0.0,0.0,0.0,0.0,MITM
23,68,76755,1.7256e-05,1.7256e-05,1511915590,32.46978907,0,1,2417,6.0,-72,-72,36.0,370811323.0,1,0,0x0000,0,0,0,1,0,9,68,0,2.0,6.0,370811323.0,2417.0,-72,370811255.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,88,125886,0.000132,0.000132,1709371730,2228.623666,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.683257,0.0,0.0,BruteForce
23,50,128549,6.665e-06,6.665e-06,1511915612,54.86308086,0,1,2417,24.0,-71,-71,36.0,393203137.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,393203137.0,2417.0,-71,393203109.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,80797,1e-06,1e-06,1709389446,815.593545,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.222,0,0,0,0.0,0.0,0.0,0.0,MITM
1,81,12220,2.8e-05,2.8e-05,1709369719,217.253974,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.142004,0.0,0.0,BruteForce
1,0,35400,2259.470632,2259.470632,1682363286,2291.146024,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,96602,0.023511,0.023511,1709371218,1716.734943,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,7.224012,0.0,0.0,BruteForce
1,54,77990,2e-06,2e-06,1709374655,13.617953,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2e-06,0.0,0.0,DDoS
1,66,187285,2.3e-05,2.3e-05,1709374670,28.4399,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,52036.0,0.574617,1.214313,DDoS
1,60,42681,0.005895,0.005895,1709389063,432.435827,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.2,0,0,0,0.0,0.0,0.0,0.0,MITM
20,10,4845,2.1e-05,2.1e-05,1619513627,8.008798,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
1,16028,20165,-2272.045676,-2272.045676,1682361013,18.025628,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,159323,2.5e-05,2.5e-05,1709374666,24.659231,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,64707.0,0.639079,2.735275,DDoS
23,68,1811,0.000646572,0.000646572,1505346599,11.92028757,0,1,2417,24.0,-53,-53,36.0,784685000000.0,1,0,0x0000,0,0,0,1,0,9,32,0,2.0,24.0,784685000000.0,2417.0,-53,784685000000.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
1,60,79850,1e-06,1e-06,1709389438,806.953249,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.149,0,0,0,0.0,0.0,0.0,0.0,MITM
1,16028,28519,-2265.164276,-2265.164276,1682361021,25.496991,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,3384,1e-06,1e-06,1709395306,33.762102,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.66,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,83,794,0.008388583,0.008388583,1505186588,15.38587334,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.1.1,17,192.168.1.3,0.0,0.0,5556.0,44908.0,Normal
1,60,65025,1e-06,1e-06,1709389288,656.672438,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.90,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,64755,0.000113,0.000113,1709370653,1151.383969,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,10.647011,0.0,0.0,BruteForce
1,79,527,0.000701,0.000701,1709369512,10.348448,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,10.346039,0.0,0.0,BruteForce
23,50,128088,1.525e-05,1.525e-05,1511915612,54.77636397,0,1,2417,24.0,-71,-71,36.0,393115699.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,393115699.0,2417.0,-71,393115671.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,133814,1e-06,1e-06,1709389979,1347.848634,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.40,0,0,0,0.0,0.0,0.0,0.0,MITM
1,100,7658,8.6e-05,8.6e-05,1709369642,140.04538,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.563611,0.0,0.0,BruteForce
23,50,101002,5.348e-06,5.348e-06,1511915598,40.8857375,0,1,2417,6.0,-67,-67,36.0,379226001.0,1,0,0x0000,0,0,0,1,0,13,44,0,2.0,6.0,379226001.0,2417.0,-67,379225957.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,18347,0.010989,0.010989,1709388818,186.633462,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.59,0,0,0,0.0,0.0,0.0,0.0,MITM
23,39,6135,0.000542165,0.000542165,1505346208,51.48397757,0,0,0,1.0,0,13,0.0,0.0,0,0,0,314,0,0,12,0,0,44:80:eb:00:0b:41,44:80:eb:00:0b:41,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,De-authentication
23,50,101071,3.207e-06,3.207e-06,1511915598,40.89724345,0,1,2417,24.0,-68,-68,36.0,379238666.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,379238666.0,2417.0,-68,379238638.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,294,2245,0.102399903,0.102399903,1505346600,13.72208129,1,0,2417,1.0,-50,-50,36.0,784686000000.0,1,0,0x0000,0,0,0,0,0,8,2256,3434,1.0,1.0,1.0,1.0,1,1.0,1.0,1,4,8,14,1,24,7,784686000000.0,0.0,0.0,0.0,replay
23,50,121296,3.896e-06,3.896e-06,1511915611,53.56292352,0,1,2417,24.0,-69,-69,36.0,391904010.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,391904010.0,2417.0,-69,391903982.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,76091,0.01167,0.01167,1709370848,1346.150846,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.122531,0.0,0.0,BruteForce
1,66,16557,2.2e-05,2.2e-05,1709374647,5.033848,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51019.0,0.546316,1.07568,DDoS
1,60,67885,0.005543,0.005543,1709389318,687.180256,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.168,0,0,0,0.0,0.0,0.0,0.0,MITM
23,1374,1575,0.000119179,0.000119179,1505346190,33.84982373,0,0,2417,150.0,0,40,784276000000.0,1.0,0x0000,0,0,36,2,0,8,0,0,a8:9d:d2:e0:d2:e8,a8:9d:d2:e0:d2:ea,784276000000.0,2417.0,0.0,784276000000.0,7,784276000000.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,De-authentication
1,60,26583,6e-06,6e-06,1709388899,268.043068,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.156,0,0,0,0.0,0.0,0.0,0.0,MITM
1,16028,19301,-2272.756729,-2272.756729,1682361012,17.253488,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,148012,0.004003,0.004003,1709390115,1483.637174,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.248,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,23108,1e-06,1e-06,1709388866,234.635575,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.15,0,0,0,0.0,0.0,0.0,0.0,MITM
1,54,99648,3e-06,3e-06,1709374658,16.186223,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.876156,0.0,0.0,DDoS
1,66,34009,0.00072,0.00072,1709370101,599.415501,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,3.150603,0.0,0.0,BruteForce
1,66,131887,0.000686,0.000686,1709371841,2339.748503,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.353111,0.0,0.0,BruteForce
1,54,72948,1.1e-05,1.1e-05,1709374655,13.089204,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.1e-05,0.0,0.0,DDoS
1,60,62741,3.4e-05,3.4e-05,1709389264,633.251693,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.218,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,33040,3.7e-05,3.7e-05,1709370085,583.590363,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,5.795755,0.0,0.0,BruteForce
23,50,150800,1.2107e-05,1.2107e-05,1511915619,61.3625728,0,1,2417,24.0,-67,-67,36.0,399701613.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,399701613.0,2417.0,-67,399701585.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,56,2514,0.001016425,0.001016425,1511915560,2.28764747,0,1,2417,24.0,-55,-55,36.0,340629652.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,340629652.0,2417.0,-55,340629624.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,54,6886,3e-06,3e-06,1709374645,3.120459,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.102853,0.0,0.0,DDoS
23,56,41264,4.726e-06,4.726e-06,1511915582,24.43294938,0,1,2417,24.0,-52,-52,36.0,362774606.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,362774606.0,2417.0,-52,362774578.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
